1000
(
(3.3033 (( 0.741325 0 0) (0 0 -26.2744)))
(3.4034 (( 0.768358 0 0) (0 0 -25.3129)))
(3.5035 (( 0.794331 0 0) (0 0 -24.2514)))
(3.6036 (( 0.819142 0 0) (0 0 -23.094)))
(3.7037 (( 0.842692 0 0) (0 0 -21.8455)))
(3.8038 (( 0.864887 0 0) (0 0 -20.5106)))
(3.9039 (( 0.885642 0 0) (0 0 -19.0948)))
(4.004 (( 0.904873 0 0) (0 0 -17.6034)))
(4.1041 (( 0.922504 0 0) (0 0 -16.0426)))
(4.2042 (( 0.938467 0 0) (0 0 -14.4184)))
(4.3043 (( 0.952697 0 0) (0 0 -12.7372)))
(4.4044 (( 0.965139 0 0) (0 0 -11.0057)))
(4.5045 (( 0.975743 0 0) (0 0 -9.23069)))
(4.6046 (( 0.984468 0 0) (0 0 -7.41924)))
(4.7047 (( 0.99128 0 0) (0 0 -5.57848)))
(4.8048 (( 0.99615 0 0) (0 0 -3.71569)))
(4.9049 (( 0.99906 0 0) (0 0 -1.83822)))
(5.00501 (( 0.999999 0 0) (0 0 0.0465147)))
(5.10511 (( 0.998963 0 0) (0 0 1.93106)))
(5.20521 (( 0.995956 0 0) (0 0 3.80799)))
(5.30531 (( 0.990989 0 0) (0 0 5.66986)))
(5.40541 (( 0.984083 0 0) (0 0 7.50934)))
(5.50551 (( 0.975264 0 0) (0 0 9.31916)))
(5.60561 (( 0.964568 0 0) (0 0 11.0922)))
(5.70571 (( 0.952037 0 0) (0 0 12.8213)))
(5.80581 (( 0.937719 0 0) (0 0 14.4999)))
(5.90591 (( 0.921673 0 0) (0 0 16.1211)))
(6.00601 (( 0.903961 0 0) (0 0 17.6787)))
(6.10611 (( 0.884653 0 0) (0 0 19.1664)))
(6.20621 (( 0.863826 0 0) (0 0 20.5784)))
(6.30631 (( 0.841561 0 0) (0 0 21.9091)))
(6.40641 (( 0.817947 0 0) (0 0 23.1533)))
(6.50651 (( 0.793077 0 0) (0 0 24.306)))
(6.60661 (( 0.767049 0 0) (0 0 25.3627)))
(6.70671 (( 0.739966 0 0) (0 0 26.3192)))
(6.80681 (( 0.711935 0 0) (0 0 27.1717)))
(6.90691 (( 0.683067 0 0) (0 0 27.9169)))
(7.00701 (( 0.653476 0 0) (0 0 28.5518)))
(7.10711 (( 0.623278 0 0) (0 0 29.0739)))
(7.20721 (( 0.592594 0 0) (0 0 29.4811)))
(7.30731 (( 0.561544 0 0) (0 0 29.7719)))
(7.40741 (( 0.53025 0 0) (0 0 29.945)))
(7.50751 (( 0.498837 0 0) (0 0 29.9999)))
(7.60761 (( 0.467429 0 0) (0 0 29.9363)))
(7.70771 (( 0.436149 0 0) (0 0 29.7544)))
(7.80781 (( 0.405122 0 0) (0 0 29.4549)))
(7.90791 (( 0.374469 0 0) (0 0 29.0391)))
(8.00801 (( 0.344312 0 0) (0 0 28.5086)))
(8.10811 (( 0.314771 0 0) (0 0 27.8655)))
(8.20821 (( 0.285961 0 0) (0 0 27.1122)))
(8.30831 (( 0.257996 0 0) (0 0 26.2519)))
(8.40841 (( 0.230988 0 0) (0 0 25.2879)))
(8.50851 (( 0.205042 0 0) (0 0 24.2239)))
(8.60861 (( 0.180262 0 0) (0 0 23.0643)))
(8.70871 (( 0.156744 0 0) (0 0 21.8136)))
(8.80881 (( 0.134583 0 0) (0 0 20.4767)))
(8.90891 (( 0.113865 0 0) (0 0 19.0589)))
(9.00901 (( 0.0946729 0 0) (0 0 17.5658)))
(9.10911 (( 0.0770817 0 0) (0 0 16.0033)))
(9.20921 (( 0.0611612 0 0) (0 0 14.3776)))
(9.30931 (( 0.0469744 0 0) (0 0 12.695)))
(9.40941 (( 0.0345772 0 0) (0 0 10.9624)))
(9.50951 (( 0.0240186 0 0) (0 0 9.18642)))
(9.60961 (( 0.0153404 0 0) (0 0 7.37416)))
(9.70971 (( 0.00857678 0 0) (0 0 5.53277)))
(9.80981 (( 0.0037545 0 0) (0 0 3.66953)))
(9.90991 (( 0.000892605 0 0) (0 0 1.79179)))
(10.01 (( 2.40E-06 0 0) (0 0 -0.0930292)))
(10.1101 (( 0.00108741 0 0) (0 0 -1.97748)))
(10.2102 (( 0.00414334 0 0) (0 0 -3.85412)))
(10.3103 (( 0.00915813 0 0) (0 0 -5.71553)))
(10.4104 (( 0.016112 0 0) (0 0 -7.55437)))
(10.5105 (( 0.0249773 0 0) (0 0 -9.36336)))
(10.6106 (( 0.0357193 0 0) (0 0 -11.1354)))
(10.7107 (( 0.0482953 0 0) (0 0 -12.8634)))
(10.8108 (( 0.0626558 0 0) (0 0 -14.5406)))
(10.9109 (( 0.078744 0 0) (0 0 -16.1603)))
(11.011 (( 0.0964963 0 0) (0 0 -17.7162)))
(11.1111 (( 0.115843 0 0) (0 0 -19.2022)))
(11.2112 (( 0.136707 0 0) (0 0 -20.6122)))
(11.3113 (( 0.159006 0 0) (0 0 -21.9409)))
(11.4114 (( 0.182652 0 0) (0 0 -23.1829)))
(11.5115 (( 0.207552 0 0) (0 0 -24.3332)))
(11.6116 (( 0.233607 0 0) (0 0 -25.3875)))
(11.7117 (( 0.260714 0 0) (0 0 -26.3415)))
(11.8118 (( 0.288767 0 0) (0 0 -27.1914)))
(11.9119 (( 0.317654 0 0) (0 0 -27.9339)))
(12.012 (( 0.347262 0 0) (0 0 -28.566)))
(12.1121 (( 0.377473 0 0) (0 0 -29.0853)))
(12.2122 (( 0.408168 0 0) (0 0 -29.4897)))
(12.3123 (( 0.439226 0 0) (0 0 -29.7776)))
(12.4124 (( 0.470524 0 0) (0 0 -29.9478)))
(12.5125 (( 0.501938 0 0) (0 0 -29.9998)))
(12.6126 (( 0.533345 0 0) (0 0 -29.9332)))
(12.7127 (( 0.56462 0 0) (0 0 -29.7484)))
(12.8128 (( 0.595639 0 0) (0 0 -29.4461)))
(12.9129 (( 0.626281 0 0) (0 0 -29.0274)))
(13.013 (( 0.656424 0 0) (0 0 -28.4941)))
(13.1131 (( 0.685949 0 0) (0 0 -27.8482)))
(13.2132 (( 0.71474 0 0) (0 0 -27.0923)))
(13.3133 (( 0.742682 0 0) (0 0 -26.2294)))
(13.4134 (( 0.769665 0 0) (0 0 -25.2628)))
(13.5135 (( 0.795583 0 0) (0 0 -24.1965)))
(13.6136 (( 0.820334 0 0) (0 0 -23.0345)))
(13.7137 (( 0.843819 0 0) (0 0 -21.7816)))
(13.8138 (( 0.865946 0 0) (0 0 -20.4426)))
(13.9139 (( 0.886627 0 0) (0 0 -19.0229)))
(14.014 (( 0.905781 0 0) (0 0 -17.528)))
(14.1141 (( 0.923331 0 0) (0 0 -15.9639)))
(14.2142 (( 0.93921 0 0) (0 0 -14.3367)))
(14.3143 (( 0.953353 0 0) (0 0 -12.6529)))
(14.4144 (( 0.965706 0 0) (0 0 -10.9191)))
(14.5145 (( 0.976218 0 0) (0 0 -9.14213)))
(14.6146 (( 0.98485 0 0) (0 0 -7.32906)))
(14.7147 (( 0.991566 0 0) (0 0 -5.48705)))
(14.8148 (( 0.99634 0 0) (0 0 -3.62336)))
(14.9149 (( 0.999153 0 0) (0 0 -1.74536)))
(15.015 (( 0.999995 0 0) (0 0 0.139544)))
(15.1151 (( 0.998861 0 0) (0 0 2.02389)))
(15.2152 (( 0.995756 0 0) (0 0 3.90024)))
(15.3153 (( 0.990694 0 0) (0 0 5.76119)))
(15.4154 (( 0.983692 0 0) (0 0 7.59938)))
(15.5155 (( 0.97478 0 0) (0 0 9.40754)))
(15.6156 (( 0.963992 0 0) (0 0 11.1785)))
(15.7157 (( 0.951372 0 0) (0 0 12.9054)))
(15.8158 (( 0.936968 0 0) (0 0 14.5812)))
(15.9159 (( 0.920838 0 0) (0 0 16.1995)))
(16.016 (( 0.903045 0 0) (0 0 17.7538)))
(16.1161 (( 0.883661 0 0) (0 0 19.2379)))
(16.2162 (( 0.86276 0 0) (0 0 20.646)))
(16.3163 (( 0.840427 0 0) (0 0 21.9726)))
(16.4164 (( 0.816749 0 0) (0 0 23.2123)))
(16.5165 (( 0.791819 0 0) (0 0 24.3604)))
(16.6166 (( 0.765737 0 0) (0 0 25.4122)))
(16.7167 (( 0.738605 0 0) (0 0 26.3637)))
(16.8168 (( 0.71053 0 0) (0 0 27.211)))
(16.9169 (( 0.681623 0 0) (0 0 27.9508)))
(17.017 (( 0.652 0 0) (0 0 28.5802)))
(17.1171 (( 0.621775 0 0) (0 0 29.0966)))
(17.2172 (( 0.59107 0 0) (0 0 29.4982)))
(17.3173 (( 0.560005 0 0) (0 0 29.7832)))
(17.4174 (( 0.528702 0 0) (0 0 29.9505)))
(17.5175 (( 0.497287 0 0) (0 0 29.9996)))
(17.6176 (( 0.465882 0 0) (0 0 29.9301)))
(17.7177 (( 0.434612 0 0) (0 0 29.7424)))
(17.8178 (( 0.4036 0 0) (0 0 29.4371)))
(17.9179 (( 0.372969 0 0) (0 0 29.0156)))
(18.018 (( 0.34284 0 0) (0 0 28.4795)))
(18.1181 (( 0.313331 0 0) (0 0 27.8309)))
(18.2182 (( 0.28456 0 0) (0 0 27.0723)))
(18.3183 (( 0.256641 0 0) (0 0 26.2068)))
(18.4184 (( 0.229682 0 0) (0 0 25.2377)))
(18.5185 (( 0.203792 0 0) (0 0 24.169)))
(18.6186 (( 0.179071 0 0) (0 0 23.0047)))
(18.7187 (( 0.155619 0 0) (0 0 21.7496)))
(18.8188 (( 0.133526 0 0) (0 0 20.4086)))
(18.9189 (( 0.112882 0 0) (0 0 18.9869)))
(19.019 (( 0.093767 0 0) (0 0 17.4903)))
(19.1191 (( 0.0762566 0 0) (0 0 15.9245)))
(19.2192 (( 0.0604203 0 0) (0 0 14.2958)))
(19.3193 (( 0.0463205 0 0) (0 0 12.6107)))
(19.4194 (( 0.0340129 0 0) (0 0 10.8757)))
(19.5195 (( 0.0235461 0 0) (0 0 9.09781)))
(19.6196 (( 0.0149616 0 0) (0 0 7.28395)))
(19.7197 (( 0.00829319 0 0) (0 0 5.44131)))
(19.8198 (( 0.00356723 0 0) (0 0 3.57718)))
(19.9199 (( 0.0008024 0 0) (0 0 1.69892)))
(20.02 (( 9.62E-06 0 0) (0 0 -0.186058)))
(20.1201 (( 0.00119201 0 0) (0 0 -2.0703)))
(20.2202 (( 0.00434492 0 0) (0 0 -3.94636)))
(20.3203 (( 0.00945588 0 0) (0 0 -5.80683)))
(20.4204 (( 0.0165047 0 0) (0 0 -7.64436)))
(20.5205 (( 0.0254636 0 0) (0 0 -9.4517)))
(20.6206 (( 0.036297 0 0) (0 0 -11.2217)))
(20.7207 (( 0.0489623 0 0) (0 0 -12.9474)))
(20.8208 (( 0.0634094 0 0) (0 0 -14.6219)))
(20.9209 (( 0.0795813 0 0) (0 0 -16.2386)))
(21.021 (( 0.0974139 0 0) (0 0 -17.7912)))
(21.1211 (( 0.116837 0 0) (0 0 -19.2736)))
(21.2212 (( 0.137774 0 0) (0 0 -20.6797)))
(21.3213 (( 0.160141 0 0) (0 0 -22.0042)))
(21.4214 (( 0.183852 0 0) (0 0 -23.2418)))
(21.5215 (( 0.208811 0 0) (0 0 -24.3875)))
(21.6216 (( 0.23492 0 0) (0 0 -25.4369)))
(21.7217 (( 0.262077 0 0) (0 0 -26.3859)))
(21.8218 (( 0.290174 0 0) (0 0 -27.2305)))
(21.9219 (( 0.319099 0 0) (0 0 -27.9677)))
(22.022 (( 0.348739 0 0) (0 0 -28.5943)))
(22.1221 (( 0.378977 0 0) (0 0 -29.1079)))
(22.2222 (( 0.409693 0 0) (0 0 -29.5066)))
(22.3223 (( 0.440765 0 0) (0 0 -29.7887)))
(22.4224 (( 0.472072 0 0) (0 0 -29.9532)))
(22.5225 (( 0.503489 0 0) (0 0 -29.9993)))
(22.6226 (( 0.534892 0 0) (0 0 -29.9269)))
(22.7227 (( 0.566157 0 0) (0 0 -29.7362)))
(22.8228 (( 0.597161 0 0) (0 0 -29.4281)))
(22.9229 (( 0.627781 0 0) (0 0 -29.0038)))
(23.023 (( 0.657896 0 0) (0 0 -28.4649)))
(23.1231 (( 0.687388 0 0) (0 0 -27.8135)))
(23.2232 (( 0.716139 0 0) (0 0 -27.0522)))
(23.3233 (( 0.744036 0 0) (0 0 -26.1841)))
(23.4234 (( 0.77097 0 0) (0 0 -25.2125)))
(23.5235 (( 0.796833 0 0) (0 0 -24.1414)))
(23.6236 (( 0.821523 0 0) (0 0 -22.9748)))
(23.7237 (( 0.844943 0 0) (0 0 -21.7175)))
(23.8238 (( 0.867 0 0) (0 0 -20.3745)))
(23.9239 (( 0.887608 0 0) (0 0 -18.9509)))
(24.024 (( 0.906685 0 0) (0 0 -17.4524)))
(24.1241 (( 0.924154 0 0) (0 0 -15.8851)))
(24.2242 (( 0.939949 0 0) (0 0 -14.2549)))
(24.3243 (( 0.954005 0 0) (0 0 -12.5685)))
(24.4244 (( 0.966268 0 0) (0 0 -10.8324)))
(24.5245 (( 0.976688 0 0) (0 0 -9.05348)))
(24.6246 (( 0.985226 0 0) (0 0 -7.23882)))
(24.7247 (( 0.991847 0 0) (0 0 -5.39556)))
(24.8248 (( 0.996525 0 0) (0 0 -3.53099)))
(24.9249 (( 0.999241 0 0) (0 0 -1.65248)))
(25.025 (( 0.999985 0 0) (0 0 0.232571)))
(25.1251 (( 0.998754 0 0) (0 0 2.1167)))
(25.2252 (( 0.995553 0 0) (0 0 3.99247)))
(25.3253 (( 0.990393 0 0) (0 0 5.85246)))
(25.4254 (( 0.983297 0 0) (0 0 7.68933)))
(25.5255 (( 0.974292 0 0) (0 0 9.49583)))
(25.6256 (( 0.963412 0 0) (0 0 11.2648)))
(25.7257 (( 0.950703 0 0) (0 0 12.9893)))
(25.8258 (( 0.936212 0 0) (0 0 14.6625)))
(25.9259 (( 0.919999 0 0) (0 0 16.2777)))
(26.026 (( 0.902126 0 0) (0 0 17.8287)))
(26.1261 (( 0.882665 0 0) (0 0 19.3092)))
(26.2262 (( 0.861691 0 0) (0 0 20.7134)))
(26.3263 (( 0.83929 0 0) (0 0 22.0358)))
(26.4264 (( 0.815547 0 0) (0 0 23.2712)))
(26.5265 (( 0.790559 0 0) (0 0 24.4146)))
(26.6266 (( 0.764422 0 0) (0 0 25.4616)))
(26.7267 (( 0.737241 0 0) (0 0 26.408)))
(26.8268 (( 0.709122 0 0) (0 0 27.25)))
(26.9269 (( 0.680178 0 0) (0 0 27.9844)))
(27.027 (( 0.650522 0 0) (0 0 28.6083)))
(27.1271 (( 0.620271 0 0) (0 0 29.1192)))
(27.2272 (( 0.589545 0 0) (0 0 29.515)))
(27.3273 (( 0.558465 0 0) (0 0 29.7942)))
(27.4274 (( 0.527154 0 0) (0 0 29.9557)))
(27.5275 (( 0.495736 0 0) (0 0 29.9989)))
(27.6276 (( 0.464335 0 0) (0 0 29.9236)))
(27.7277 (( 0.433075 0 0) (0 0 29.73)))
(27.8278 (( 0.402079 0 0) (0 0 29.4191)))
(27.9279 (( 0.37147 0 0) (0 0 28.9919)))
(28.028 (( 0.341368 0 0) (0 0 28.4501)))
(28.1281 (( 0.311894 0 0) (0 0 27.796)))
(28.2282 (( 0.283162 0 0) (0 0 27.0321)))
(28.3283 (( 0.255287 0 0) (0 0 26.1614)))
(28.4284 (( 0.228379 0 0) (0 0 25.1873)))
(28.5285 (( 0.202544 0 0) (0 0 24.1137)))
(28.6286 (( 0.177884 0 0) (0 0 22.9449)))
(28.7287 (( 0.154496 0 0) (0 0 21.6854)))
(28.8288 (( 0.132473 0 0) (0 0 20.3403)))
(28.9289 (( 0.111903 0 0) (0 0 18.9148)))
(29.029 (( 0.092865 0 0) (0 0 17.4146)))
(29.1291 (( 0.0754356 0 0) (0 0 15.8456)))
(29.2292 (( 0.0596835 0 0) (0 0 14.214)))
(29.3293 (( 0.0456709 0 0) (0 0 12.5262)))
(29.4294 (( 0.033453 0 0) (0 0 10.789)))
(29.5295 (( 0.0230782 0 0) (0 0 9.00912)))
(29.6296 (( 0.0145875 0 0) (0 0 7.19367)))
(29.7297 (( 0.00801433 0 0) (0 0 5.3498)))
(29.8298 (( 0.00338474 0 0) (0 0 3.4848)))
(29.9299 (( 0.000716995 0 0) (0 0 1.60603)))
(30.03 (( 2.16E-05 0 0) (0 0 -0.279084)))
(30.1301 (( 0.00130141 0 0) (0 0 -2.1631)))
(30.2302 (( 0.00455126 0 0) (0 0 -4.03856)))
(30.3303 (( 0.00975836 0 0) (0 0 -5.89807)))
(30.4304 (( 0.0169021 0 0) (0 0 -7.73429)))
(30.5305 (( 0.0259543 0 0) (0 0 -9.53994)))
(30.6306 (( 0.0368792 0 0) (0 0 -11.3079)))
(30.7307 (( 0.0496337 0 0) (0 0 -13.0312)))
(30.8308 (( 0.0641672 0 0) (0 0 -14.703)))
(30.9309 (( 0.0804225 0 0) (0 0 -16.3168)))
(31.031 (( 0.0983353 0 0) (0 0 -17.8661)))
(31.1311 (( 0.117835 0 0) (0 0 -19.3448)))
(31.2312 (( 0.138844 0 0) (0 0 -20.747)))
(31.3313 (( 0.16128 0 0) (0 0 -22.0674)))
(31.4314 (( 0.185054 0 0) (0 0 -23.3005)))
(31.5315 (( 0.210073 0 0) (0 0 -24.4416)))
(31.6316 (( 0.236236 0 0) (0 0 -25.4861)))
(31.7317 (( 0.263442 0 0) (0 0 -26.43)))
(31.8318 (( 0.291582 0 0) (0 0 -27.2694)))
(31.9319 (( 0.320545 0 0) (0 0 -28.0012)))
(32.032 (( 0.350218 0 0) (0 0 -28.6223)))
(32.1321 (( 0.380482 0 0) (0 0 -29.1303)))
(32.2322 (( 0.411218 0 0) (0 0 -29.5233)))
(32.3323 (( 0.442305 0 0) (0 0 -29.7996)))
(32.4324 (( 0.47362 0 0) (0 0 -29.9582)))
(32.5325 (( 0.505039 0 0) (0 0 -29.9985)))
(32.6326 (( 0.536438 0 0) (0 0 -29.9202)))
(32.7327 (( 0.567693 0 0) (0 0 -29.7238)))
(32.8328 (( 0.598681 0 0) (0 0 -29.4099)))
(32.9329 (( 0.629279 0 0) (0 0 -28.9799)))
(33.033 (( 0.659367 0 0) (0 0 -28.4353)))
(33.1331 (( 0.688824 0 0) (0 0 -27.7785)))
(33.2332 (( 0.717536 0 0) (0 0 -27.0119)))
(33.3333 (( 0.745388 0 0) (0 0 -26.1386)))
(33.4334 (( 0.772271 0 0) (0 0 -25.162)))
(33.5335 (( 0.798079 0 0) (0 0 -24.086)))
(33.6336 (( 0.822709 0 0) (0 0 -22.9149)))
(33.7337 (( 0.846064 0 0) (0 0 -21.6533)))
(33.8338 (( 0.868052 0 0) (0 0 -20.3061)))
(33.9339 (( 0.888586 0 0) (0 0 -18.8787)))
(34.034 (( 0.907585 0 0) (0 0 -17.3767)))
(34.1341 (( 0.924973 0 0) (0 0 -15.8061)))
(34.2342 (( 0.940683 0 0) (0 0 -14.173)))
(34.3343 (( 0.954652 0 0) (0 0 -12.4839)))
(34.4344 (( 0.966825 0 0) (0 0 -10.7456)))
(34.5345 (( 0.977154 0 0) (0 0 -8.96474)))
(34.6346 (( 0.985598 0 0) (0 0 -7.1485)))
(34.7347 (( 0.992123 0 0) (0 0 -5.30403)))
(34.8348 (( 0.996705 0 0) (0 0 -3.43859)))
(34.9349 (( 0.999324 0 0) (0 0 -1.55958)))
(35.035 (( 0.999971 0 0) (0 0 0.325596)))
(35.1351 (( 0.998642 0 0) (0 0 2.20949)))
(35.2352 (( 0.995344 0 0) (0 0 4.08465)))
(35.3353 (( 0.990089 0 0) (0 0 5.94367)))
(35.4354 (( 0.982897 0 0) (0 0 7.77922)))
(35.5355 (( 0.973799 0 0) (0 0 9.58403)))
(35.6356 (( 0.962828 0 0) (0 0 11.351)))
(35.7357 (( 0.950029 0 0) (0 0 13.0731)))
(35.8358 (( 0.935452 0 0) (0 0 14.7436)))
(35.9359 (( 0.919155 0 0) (0 0 16.3558)))
(36.036 (( 0.901202 0 0) (0 0 17.9034)))
(36.1361 (( 0.881665 0 0) (0 0 19.3803)))
(36.2362 (( 0.860619 0 0) (0 0 20.7806)))
(36.3363 (( 0.838149 0 0) (0 0 22.0988)))
(36.4364 (( 0.814343 0 0) (0 0 23.3298)))
(36.5365 (( 0.789295 0 0) (0 0 24.4685)))
(36.6366 (( 0.763105 0 0) (0 0 25.5106)))
(36.7367 (( 0.735875 0 0) (0 0 26.452)))
(36.8368 (( 0.707713 0 0) (0 0 27.2888)))
(36.9369 (( 0.678731 0 0) (0 0 28.0178)))
(37.037 (( 0.649042 0 0) (0 0 28.6362)))
(37.1371 (( 0.618765 0 0) (0 0 29.1414)))
(37.2372 (( 0.588019 0 0) (0 0 29.5315)))
(37.3373 (( 0.556925 0 0) (0 0 29.8049)))
(37.4374 (( 0.525606 0 0) (0 0 29.9606)))
(37.5375 (( 0.494186 0 0) (0 0 29.998)))
(37.6376 (( 0.462789 0 0) (0 0 29.9168)))
(37.7377 (( 0.431539 0 0) (0 0 29.7175)))
(37.8378 (( 0.400559 0 0) (0 0 29.4007)))
(37.9379 (( 0.369972 0 0) (0 0 28.9678)))
(38.038 (( 0.339899 0 0) (0 0 28.4205)))
(38.1381 (( 0.310458 0 0) (0 0 27.7609)))
(38.2382 (( 0.281766 0 0) (0 0 26.9916)))
(38.3383 (( 0.253936 0 0) (0 0 26.1157)))
(38.4384 (( 0.227079 0 0) (0 0 25.1366)))
(38.5385 (( 0.201299 0 0) (0 0 24.0583)))
(38.6386 (( 0.1767 0 0) (0 0 22.8849)))
(38.7387 (( 0.153377 0 0) (0 0 21.621)))
(38.8388 (( 0.131424 0 0) (0 0 20.2718)))
(38.9389 (( 0.110927 0 0) (0 0 18.8425)))
(39.039 (( 0.0919669 0 0) (0 0 17.3388)))
(39.1391 (( 0.0746187 0 0) (0 0 15.7665)))
(39.2392 (( 0.058951 0 0) (0 0 14.132)))
(39.3393 (( 0.0450257 0 0) (0 0 12.4416)))
(39.4394 (( 0.0328977 0 0) (0 0 10.7021)))
(39.5395 (( 0.0226149 0 0) (0 0 8.92034)))
(39.6396 (( 0.014218 0 0) (0 0 7.10332)))
(39.7397 (( 0.00774021 0 0) (0 0 5.25824)))
(39.8398 (( 0.00320702 0 0) (0 0 3.39238)))
(39.9399 (( 0.000636391 0 0) (0 0 1.51313)))
(40.04 (( 3.85E-05 0 0) (0 0 -0.372108)))
(40.1401 (( 0.0014156 0 0) (0 0 -2.25587)))
(40.2402 (( 0.00476237 0 0) (0 0 -4.13072)))
(40.3403 (( 0.0100655 0 0) (0 0 -5.98926)))
(40.4404 (( 0.0173042 0 0) (0 0 -7.82413)))
(40.5405 (( 0.0264497 0 0) (0 0 -9.6281)))
(40.6406 (( 0.0374659 0 0) (0 0 -11.394)))
(40.7407 (( 0.0503093 0 0) (0 0 -13.1149)))
(40.8408 (( 0.0649292 0 0) (0 0 -14.7841)))
(40.9409 (( 0.0812678 0 0) (0 0 -16.3948)))
(41.041 (( 0.0992607 0 0) (0 0 -17.9407)))
(41.1411 (( 0.118837 0 0) (0 0 -19.4158)))
(41.2412 (( 0.139918 0 0) (0 0 -20.8141)))
(41.3413 (( 0.162422 0 0) (0 0 -22.1303)))
(41.4414 (( 0.18626 0 0) (0 0 -23.359)))
(41.5415 (( 0.211337 0 0) (0 0 -24.4954)))
(41.6416 (( 0.237555 0 0) (0 0 -25.5351)))
(41.7417 (( 0.264809 0 0) (0 0 -26.4739)))
(41.8418 (( 0.292992 0 0) (0 0 -27.3081)))
(41.9419 (( 0.321993 0 0) (0 0 -28.0344)))
(42.042 (( 0.351698 0 0) (0 0 -28.65)))
(42.1421 (( 0.381988 0 0) (0 0 -29.1524)))
(42.2422 (( 0.412744 0 0) (0 0 -29.5397)))
(42.3423 (( 0.443845 0 0) (0 0 -29.8102)))
(42.4424 (( 0.475168 0 0) (0 0 -29.963)))
(42.5425 (( 0.506589 0 0) (0 0 -29.9974)))
(42.6426 (( 0.537984 0 0) (0 0 -29.9133)))
(42.7427 (( 0.569229 0 0) (0 0 -29.711)))
(42.8428 (( 0.600201 0 0) (0 0 -29.3914)))
(42.9429 (( 0.630776 0 0) (0 0 -28.9557)))
(43.043 (( 0.660835 0 0) (0 0 -28.4055)))
(43.1431 (( 0.690259 0 0) (0 0 -27.7432)))
(43.2432 (( 0.718931 0 0) (0 0 -26.9713)))
(43.3433 (( 0.746738 0 0) (0 0 -26.0928)))
(43.4434 (( 0.773571 0 0) (0 0 -25.1112)))
(43.5435 (( 0.799322 0 0) (0 0 -24.0304)))
(43.6436 (( 0.823891 0 0) (0 0 -22.8547)))
(43.7437 (( 0.847181 0 0) (0 0 -21.5888)))
(43.8438 (( 0.869099 0 0) (0 0 -20.2375)))
(43.9439 (( 0.88956 0 0) (0 0 -18.8063)))
(44.044 (( 0.908481 0 0) (0 0 -17.3008)))
(44.1441 (( 0.925788 0 0) (0 0 -15.7269)))
(44.2442 (( 0.941414 0 0) (0 0 -14.0909)))
(44.3443 (( 0.955295 0 0) (0 0 -12.3993)))
(44.4444 (( 0.967378 0 0) (0 0 -10.6587)))
(44.5445 (( 0.977615 0 0) (0 0 -8.87592)))
(44.6446 (( 0.985965 0 0) (0 0 -7.05812)))
(44.7447 (( 0.992395 0 0) (0 0 -5.21244)))
(44.8448 (( 0.99688 0 0) (0 0 -3.34616)))
(44.9449 (( 0.999402 0 0) (0 0 -1.46667)))
(45.045 (( 0.999951 0 0) (0 0 0.418619)))
(45.1451 (( 0.998526 0 0) (0 0 2.30225)))
(45.2452 (( 0.99513 0 0) (0 0 4.17679)))
(45.3453 (( 0.989779 0 0) (0 0 6.03483)))
(45.4454 (( 0.982493 0 0) (0 0 7.86903)))
(45.5455 (( 0.973301 0 0) (0 0 9.67214)))
(45.6456 (( 0.962239 0 0) (0 0 11.437)))
